frame,joint,x,y,visibility
57,left_hip,231.62448406219482,474.81233847141266,0.9999797344207764
57,right_hip,156.6970682144165,475.93997859954834,0.9999792575836182
57,left_knee,227.29321002960205,620.4448747634888,0.995293915271759
57,right_knee,167.5841188430786,610.3162709474564,0.9841170310974121
57,left_ankle,235.07985591888428,742.5208138227463,0.9958673119544983
57,right_ankle,177.88523197174072,712.686071395874,0.9911031723022461
58,head,170.52148818969727,195.14777526259422,0.9997705221176147
58,left_shoulder,257.63946533203125,268.15285301208496,0.9999709129333496
58,right_shoulder,130.32124042510986,265.7401062846184,0.9999527335166931
58,left_elbow,274.7207736968994,382.4897998571396,0.9863801598548889
58,right_elbow,112.32933282852173,371.60353976488113,0.9773180484771729
58,left_wrist,256.46138191223145,476.53350019454956,0.9802624583244324
58,right_wrist,106.39304637908936,461.07903265953064,0.9935441017150879
58,left_hip,231.3618278503418,475.6681090593338,0.9999789595603943
58,right_hip,156.91492080688477,476.0544580221176,0.9999783635139465
58,left_knee,227.1504020690918,620.981131196022,0.9951303005218506
58,right_knee,167.64670372009277,610.5836610794067,0.982452929019928
58,left_ankle,236.70092582702637,744.08076775074,0.9957208037376404
58,right_ankle,178.1846809387207,712.8793476819992,0.9900968670845032
59,head,170.3202724456787,196.09648084640503,0.999785304069519
59,left_shoulder,259.0470886230469,268.39094883203506,0.9999721646308899
59,right_shoulder,132.17276573181152,265.4625611305237,0.9999544024467468
59,left_elbow,275.359582901001,383.64925396442413,0.9869599938392639
59,right_elbow,112.89339780807495,370.76451605558395,0.9763619899749756
59,left_wrist,255.9785556793213,478.73640191555023,0.981026828289032
59,right_wrist,106.37215375900269,460.2042245864868,0.9935788512229919
59,left_hip,230.8522081375122,477.5632041692734,0.9999778866767883
59,right_hip,157.58442878723145,476.5843516588211,0.9999769926071167
59,left_knee,227.11913108825684,621.562029004097,0.9949027299880981
59,right_knee,168.0296230316162,610.6449984312057,0.9793042540550232
59,left_ankle,239.51980590820312,745.8024384975433,0.9955559968948364
59,right_ankle,178.28553199768066,712.7887414693832,0.9884515404701233
60,head,170.1011037826538,197.78076380491257,0.9997996091842651
60,left_shoulder,260.18712043762207,268.84286004304886,0.9999734163284302
60,right_shoulder,133.73175144195557,265.4616703391075,0.9999560117721558
60,left_elbow,275.87453842163086,384.8315123319626,0.9875302314758301
60,right_elbow,114.03910160064697,370.63237351179123,0.9750730395317078
60,left_wrist,255.7144832611084,480.65379226207733,0.9817605018615723
60,right_wrist,106.55035257339478,458.8560245037079,0.9935864806175232
60,left_hip,229.93263244628906,478.31823897361755,0.9999768733978271
60,right_hip,158.0841064453125,476.6545969247818,0.9999757409095764
60,left_knee,226.857590675354,621.6173598766327,0.9947085380554199
60,right_knee,168.28160762786865,610.5094454288483,0.976375937461853
60,left_ankle,241.65555953979492,745.8558350801468,0.995399534702301
60,right_ankle,178.3055591583252,712.4018325805664,0.9870530366897583
61,head,169.95208740234375,198.70553255081177,0.9998142123222351
61,left_shoulder,260.97827911376953,269.1777976155281,0.9999747276306152
61,right_shoulder,136.2786626815796,265.39878046512604,0.999957263469696
61,left_elbow,276.0398483276367,385.4099668264389,0.9882632493972778
61,right_elbow,116.90574645996094,370.21835911273956,0.9738675355911255
61,left_wrist,254.17147636413574,481.1164947748184,0.9828851222991943
61,right_wrist,106.99858903884888,457.7510359287262,0.9936176538467407
61,left_hip,228.96743774414062,478.23104321956635,0.9999752640724182
61,right_hip,158.4074592590332,476.3536112308502,0.999973475933075
61,left_knee,226.58959865570068,621.5313348770142,0.9944862723350525
61,right_knee,168.48612785339355,610.085734128952,0.9727340340614319
61,left_ankle,243.6068344116211,746.4194769859314,0.9952283501625061
61,right_ankle,178.31242561340332,712.3826932907104,0.9851242303848267
62,head,169.9762201309204,199.80348387360573,0.9998273849487305
62,left_shoulder,261.92636489868164,269.3165320158005,0.9999759197235107
62,right_shoulder,138.71249198913574,265.16735285520554,0.9999583959579468
62,left_elbow,276.5873050689697,386.0613135099411,0.9889582395553589
62,right_elbow,118.62497806549072,369.39557325839996,0.9722328186035156
62,left_wrist,254.00267601013184,482.1356110572815,0.983839213848114
62,right_wrist,107.42536783218384,457.0044000148773,0.9935324788093567
62,left_hip,228.5566234588623,478.2011126279831,0.9999738335609436
62,right_hip,159.50933933258057,476.25939095020294,0.999971330165863
62,left_knee,226.50113582611084,621.4031118154526,0.9944860339164734
62,right_knee,168.77795219421387,609.8774925470352,0.9700821042060852
62,left_ankle,244.39144134521484,747.5836141109467,0.9952170848846436
62,right_ankle,178.12070846557617,712.381777048111,0.9838353395462036
63,head,169.34001445770264,200.30426135659218,0.999836802482605
63,left_shoulder,262.42323875427246,269.5161456465721,0.9999767541885376
63,right_shoulder,141.04246616363525,265.067686021328,0.9999589323997498
63,left_elbow,277.4656391143799,387.16838908195496,0.9895739555358887
63,right_elbow,120.67889213562012,368.8960937857628,0.9703603386878967
63,left_wrist,253.0836296081543,483.5479990243912,0.9846575856208801
63,right_wrist,108.24336290359497,456.36333560943604,0.9934476613998413
63,left_hip,227.9009199142456,478.1916447877884,0.9999719262123108
63,right_hip,160.53131103515625,475.9591178894043,0.9999686479568481
63,left_knee,226.33734226226807,621.3763371706009,0.994416356086731
63,right_knee,169.01474475860596,609.3012268543243,0.9667283296585083
63,left_ankle,246.0435676574707,748.768417596817,0.9952259659767151
63,right_ankle,178.1219244003296,712.2608839273453,0.9824590086936951
64,head,168.61948013305664,201.08619806170464,0.9998421669006348
64,left_shoulder,263.9912223815918,269.89849877357483,0.9999771118164062
64,right_shoulder,142.9663896560669,265.0651663541794,0.9999588131904602
64,left_elbow,278.5850143432617,388.5475123524666,0.9901145100593567
64,right_elbow,121.97961330413818,367.90275955200195,0.9684630632400513
64,left_wrist,252.70159721374512,484.8403083086014,0.9853230118751526
64,right_wrist,109.19368743896484,455.65360391139984,0.9933477640151978
64,left_hip,226.9398307800293,478.49008536338806,0.9999693036079407
64,right_hip,161.15999221801758,475.71361577510834,0.9999651908874512
64,left_knee,226.01670742034912,621.3972071409225,0.9943040609359741
64,right_knee,169.47664260864258,608.949847817421,0.9624620676040649
64,left_ankle,247.60025024414062,750.5345261096954,0.9952234029769897
64,right_ankle,178.38493824005127,710.9367606639862,0.9806926846504211
65,head,168.4875726699829,202.6061427295208,0.9998486638069153
65,left_shoulder,265.413236618042,270.1305626630783,0.9999776482582092
65,right_shoulder,145.26241779327393,264.9309622645378,0.9999595284461975
65,left_elbow,279.0903854370117,389.4716702699661,0.9906164407730103
65,right_elbow,124.27502632141113,366.47555899620056,0.9670674204826355
65,left_wrist,252.13540077209473,486.0541261434555,0.9859452843666077
65,right_wrist,110.79570293426514,454.18003129959106,0.9933849573135376
65,left_hip,226.8757152557373,478.47965037822723,0.9999675154685974
65,right_hip,162.63090133666992,474.6416119337082,0.9999631643295288
65,left_knee,225.99008560180664,621.2315199375153,0.9941237568855286
65,right_knee,169.92180347442627,607.6261826753616,0.9595460295677185
65,left_ankle,249.33660507202148,750.0952386856079,0.995185375213623
65,right_ankle,178.4082841873169,710.7179313898087,0.9795506596565247
66,head,168.49890232086182,205.4217816889286,0.9998550415039062
66,left_shoulder,266.035680770874,270.60242760181427,0.9999783039093018
66,right_shoulder,147.82989978790283,264.9319803118706,0.9999595880508423
66,left_elbow,279.18105125427246,390.377910554409,0.9911869764328003
66,right_elbow,125.44534206390381,366.30770844221115,0.9650953412055969
66,left_wrist,250.2963352203369,488.11490845680237,0.9868515133857727
66,right_wrist,112.21620082855225,453.86275684833527,0.9933390021324158
66,left_hip,226.55309200286865,478.71003448963165,0.9999660849571228
66,right_hip,163.727445602417,474.4950131177902,0.9999610185623169
66,left_knee,226.16296291351318,621.2479614019394,0.9940976500511169
66,right_knee,170.10267734527588,607.1536051034927,0.9577329158782959
66,left_ankle,252.3281192779541,749.7169831991196,0.9952253103256226
66,right_ankle,178.45789432525635,710.7267374992371,0.9791100025177002
67,head,168.5245656967163,207.2339822947979,0.9998550415039062
67,left_shoulder,266.8066120147705,271.25812643766403,0.9999783635139465
67,right_shoulder,150.8578634262085,265.0412931442261,0.9999586343765259
67,left_elbow,279.16279792785645,392.2200672030449,0.9916538000106812
67,right_elbow,128.399019241333,366.0921878218651,0.960666298866272
67,left_wrist,249.10494804382324,490.28452003002167,0.9875891804695129
67,right_wrist,114.05812740325928,453.545686006546,0.9931374192237854
67,left_hip,226.23900890350342,482.0724412202835,0.9999645352363586
67,right_hip,165.2810525894165,474.96112608909607,0.9999590516090393
67,left_knee,227.10843086242676,621.8743150234222,0.9937125444412231
67,right_knee,170.91784000396729,607.1264741420746,0.9542751908302307
67,left_ankle,254.67707633972168,749.4758077859879,0.9950170516967773
67,right_ankle,178.3996295928955,710.7554973363876,0.9777759313583374
68,head,168.54479312896729,207.7381447851658,0.9998533725738525
68,left_shoulder,269.03560638427734,272.92332100868225,0.999978244304657
68,right_shoulder,154.1163969039917,265.1801038980484,0.999957263469696
68,left_elbow,279.16065216064453,394.50802677869797,0.9921062588691711
68,right_elbow,131.02322101593018,365.562166929245,0.9566890597343445
68,left_wrist,248.00886154174805,491.57158637046814,0.9883072972297668
68,right_wrist,114.86402750015259,453.0877174139023,0.9929608702659607
68,left_hip,226.07645988464355,483.2899240255356,0.9999631643295288
68,right_hip,166.5447235107422,475.05412471294403,0.9999569654464722
68,left_knee,227.85285472869873,622.1694469451904,0.9935214519500732
68,right_knee,171.44067764282227,607.0581631660461,0.9521300196647644
68,left_ankle,255.90571403503418,749.8478531837463,0.9949535727500916
68,right_ankle,178.35339546203613,710.7664413452148,0.9766520857810974
69,head,168.75200271606445,207.82092475891113,0.9998564124107361
69,left_shoulder,269.4987201690674,274.92337679862976,0.9999784231185913
69,right_shoulder,158.12856674194336,265.6795833706856,0.9999566674232483
69,left_elbow,279.1471195220947,396.6283648610115,0.9925069808959961
69,right_elbow,134.52894687652588,365.5787356495857,0.9513536095619202
69,left_wrist,246.65285110473633,492.5197956562042,0.9890297651290894
69,right_wrist,116.26028537750244,452.9264587163925,0.992750883102417
69,left_hip,225.90775966644287,483.6181424856186,0.999962329864502
69,right_hip,168.338942527771,475.0780997276306,0.9999554753303528
69,left_knee,228.54887008666992,622.3427695035934,0.9933860898017883
69,right_knee,172.47960090637207,607.055363535881,0.9506421089172363
69,left_ankle,258.0271053314209,749.8114579916,0.9948650598526001
69,right_ankle,178.26653480529785,710.8216704130173,0.9756602048873901
70,head,169.15643692016602,207.55218571424484,0.9998602867126465
70,left_shoulder,269.73395347595215,275.45487385988235,0.99997878074646
70,right_shoulder,161.11365795135498,266.0765963792801,0.9999557137489319
70,left_elbow,279.2366409301758,397.6745357513428,0.9928727149963379
70,right_elbow,136.45278453826904,365.60049641132355,0.9428695440292358
70,left_wrist,245.4110813140869,494.03169775009155,0.9897589683532715
70,right_wrist,117.58275747299194,452.4846261739731,0.992313802242279
70,left_hip,225.92137813568115,485.66426491737366,0.9999605417251587
70,right_hip,170.0560426712036,476.26952052116394,0.9999525547027588
70,left_knee,229.25678730010986,622.5822651386261,0.9929003715515137
70,right_knee,174.4493293762207,607.0504769086838,0.9458205103874207
70,left_ankle,258.6160182952881,749.9313839673996,0.9945063591003418
70,right_ankle,178.313627243042,710.7384450435638,0.973272979259491
71,head,169.67242240905762,207.62729215621948,0.9998591542243958
71,left_shoulder,270.17626762390137,277.01874727010727,0.9999788999557495
71,right_shoulder,164.52595710754395,266.16241776943207,0.9999536275863647
71,left_elbow,279.1553020477295,400.6126967072487,0.9932330846786499
71,right_elbow,139.22819137573242,365.0458642244339,0.933334469795227
71,left_wrist,244.47707176208496,495.18616342544556,0.9904356598854065
71,right_wrist,119.23373222351074,452.1822661161423,0.9916467666625977
71,left_hip,227.1556520462036,485.39672207832336,0.9999590516090393
71,right_hip,172.13536262512207,476.3331993818283,0.9999498128890991
71,left_knee,229.43086624145508,622.6514414548874,0.992774248123169
71,right_knee,176.354341506958,606.9517263174057,0.9447196125984192
71,left_ankle,258.50781440734863,750.0128277540207,0.9944607019424438
71,right_ankle,178.4996509552002,710.525571346283,0.972437858581543
72,head,170.10272026062012,207.57481181621552,0.9998612403869629
72,left_shoulder,270.00317573547363,278.1575095653534,0.9999793171882629
72,right_shoulder,167.2822666168213,266.4006917476654,0.9999521374702454
72,left_elbow,279.11770820617676,403.28682708740234,0.9935665130615234
72,right_elbow,141.66674137115479,365.0434972643852,0.9203821420669556
72,left_wrist,242.98327445983887,497.2639980316162,0.991063117980957
72,right_wrist,121.41543388366699,452.0276756286621,0.9907245635986328
72,left_hip,228.21890830993652,487.74439013004303,0.9999585747718811
72,right_hip,174.60299491882324,479.33109426498413,0.9999486207962036
72,left_knee,230.27006149291992,623.7316914796829,0.9925107359886169
72,right_knee,179.97304916381836,607.7210646867752,0.942224383354187
72,left_ankle,258.48255157470703,749.9962844848633,0.9943152666091919
72,right_ankle,178.99259090423584,710.4681025743484,0.9712414741516113
73,head,170.39876461029053,207.49153554439545,0.9998610615730286
73,left_shoulder,269.5535945892334,277.09749323129654,0.9999794960021973
73,right_shoulder,169.90283489227295,266.6870430111885,0.9999489784240723
73,left_elbow,279.1230869293213,403.7194717526436,0.993812084197998
73,right_elbow,144.1155767440796,365.2142238020897,0.896895706653595
73,left_wrist,242.21583366394043,497.24699664115906,0.9914517402648926
73,right_wrist,124.34075832366943,451.76069271564484,0.988193690776825
73,left_hip,228.89855861663818,487.453177690506,0.9999577403068542
73,right_hip,177.08252906799316,479.3198448419571,0.999946653842926
73,left_knee,230.2314805984497,623.671881198883,0.9921987652778625
73,right_knee,181.73799991607666,607.7838782072067,0.9389066696166992
73,left_ankle,258.1033515930176,750.1504677534103,0.9942149519920349
73,right_ankle,179.20613765716553,710.3428318500519,0.9700208902359009
74,head,170.77001094818115,207.43085992336273,0.9998600482940674
74,left_shoulder,268.0824279785156,276.0018706917763,0.9999794960021973
74,right_shoulder,173.57611656188965,266.8801920413971,0.9999450445175171
74,left_elbow,279.29789543151855,404.583081305027,0.9939686059951782
74,right_elbow,148.50282669067383,365.21534365415573,0.8644418120384216
74,left_wrist,241.03508949279785,497.9226746559143,0.9916770458221436
74,right_wrist,126.75511837005615,451.279105424881,0.9844302535057068
74,left_hip,230.18252849578857,487.24865198135376,0.9999566674232483
74,right_hip,180.43797969818115,479.42735064029694,0.9999443888664246
74,left_knee,230.19834995269775,623.2360042333603,0.9916056394577026
74,right_knee,183.54044437408447,607.8157430887222,0.9338216185569763
74,left_ankle,257.88660049438477,750.3198708295822,0.9939927458763123
74,right_ankle,179.2721700668335,710.3799905776978,0.968292236328125
75,head,171.27509593963623,207.69008022546768,0.9998614192008972
75,left_shoulder,266.9080638885498,274.3116830587387,0.9999796748161316
75,right_shoulder,177.0984649658203,266.96799862384796,0.999941885471344
75,left_elbow,279.0761089324951,404.2071418762207,0.9941413402557373
75,right_elbow,154.2520236968994,365.3140687942505,0.832633376121521
75,left_wrist,240.47412872314453,498.4005969762802,0.9919029474258423
75,right_wrist,130.6303596496582,451.2249962091446,0.9815389513969421
75,left_hip,232.49952793121338,486.93738400936127,0.9999541640281677
75,right_hip,183.44038009643555,479.3854579925537,0.9999405145645142
75,left_knee,230.23425579071045,622.6959301233292,0.990369975566864
75,right_knee,185.75620651245117,607.6217032670975,0.9236651659011841
75,left_ankle,257.7479839324951,750.3366686105728,0.9933851361274719
75,right_ankle,179.8622989654541,710.3925634622574,0.9647032618522644
76,head,171.74878120422363,208.63831496238708,0.9998593330383301
76,left_shoulder,266.13040924072266,272.1959007382393,0.9999798536300659
76,right_shoulder,182.19537734985352,266.79134196043015,0.9999379515647888
76,left_elbow,279.08068656921387,403.74797707796097,0.9943240284919739
76,right_elbow,159.04240608215332,365.3025903105736,0.7999843955039978
76,left_wrist,240.6379795074463,498.4098103046417,0.9921972155570984
76,right_wrist,133.90673160552979,451.19216418266296,0.9783094525337219
76,left_hip,234.28884029388428,486.8612849712372,0.9999527335166931
76,right_hip,186.69459342956543,479.56534695625305,0.999937891960144
76,left_knee,230.2446985244751,622.6840189695358,0.9896904230117798
76,right_knee,186.50349140167236,607.7035542726517,0.9183412194252014
76,left_ankle,258.1278419494629,750.3519902229309,0.9931232929229736
76,right_ankle,179.9897289276123,710.3994861841202,0.9627765417098999
77,head,172.56319999694824,209.3325341641903,0.9998500347137451
77,left_shoulder,266.0785102844238,271.7795702815056,0.9999798536300659
77,right_shoulder,185.37338733673096,266.1299675107002,0.9999334216117859
77,left_elbow,279.179105758667,403.5274934768677,0.9943331480026245
77,right_elbow,163.1793451309204,365.05685913562775,0.7634978890419006
77,left_wrist,240.5449676513672,500.51161992549896,0.9923075437545776
77,right_wrist,137.07651615142822,450.7182631492615,0.973879873752594
77,left_hip,236.7504072189331,486.92618548870087,0.9999505281448364
77,right_hip,188.71248722076416,479.63034927845,0.9999342560768127
77,left_knee,230.61869144439697,622.6923160552979,0.9880556464195251
77,right_knee,187.49163150787354,607.7562891244888,0.908545732498169
77,left_ankle,258.0604362487793,750.3400790691376,0.992414116859436
77,right_ankle,180.0192403793335,710.8178527355194,0.9585031867027283
78,head,173.29798221588135,209.63491967320442,0.9998363256454468
78,left_shoulder,265.83638191223145,269.0780544281006,0.9999798536300659
78,right_shoulder,189.84246253967285,265.6648216843605,0.9999295473098755
78,left_elbow,278.9427852630615,403.39799785614014,0.9944078922271729
78,right_elbow,168.75157356262207,365.4708226323128,0.7324719429016113
78,left_wrist,240.68578720092773,500.9357384443283,0.99244624376297
78,right_wrist,139.93113040924072,450.71449637413025,0.9706616997718811
78,left_hip,238.87659072875977,486.82407534122467,0.9999487400054932
78,right_hip,190.84181785583496,479.60683238506317,0.9999313354492188
78,left_knee,231.47430896759033,622.7171055078506,0.98703932762146
78,right_knee,189.07416343688965,607.9291535615921,0.9017285108566284
78,left_ankle,258.2461738586426,750.6077746152878,0.9919251203536987
78,right_ankle,180.210542678833,711.3832253217697,0.9555034041404724
79,head,173.8534641265869,210.18170017004013,0.9998228549957275
79,left_shoulder,265.65138816833496,268.94947504997253,0.9999794960021973
79,right_shoulder,192.79635429382324,265.6350947022438,0.9999244213104248
79,left_elbow,278.6120796203613,403.3192773461342,0.9943075776100159
79,right_elbow,173.23651313781738,366.3546658754349,0.6920604109764099
79,left_wrist,240.66106796264648,502.7282143831253,0.9922772645950317
79,right_wrist,143.42506885528564,449.74495899677277,0.9652585983276367
79,left_hip,241.11316680908203,487.22584772109985,0.999947190284729
79,right_hip,193.48719120025635,480.07554137706757,0.9999290704727173
79,left_knee,232.97523021697998,622.8913443088531,0.985296368598938
79,right_knee,190.09247303009033,608.1675802469254,0.8910021185874939
79,left_ankle,258.1850337982178,750.4388296604156,0.9911743402481079
79,right_ankle,181.4075803756714,711.373757481575,0.9510948061943054
80,head,174.35327053070068,210.73385086655617,0.9998264312744141
80,left_shoulder,265.2579116821289,269.09533578157425,0.9999799728393555
80,right_shoulder,195.33971786499023,265.64117753505707,0.9999211430549622
80,left_elbow,277.595272064209,403.35338193178177,0.9945124983787537
80,right_elbow,177.10882186889648,368.37653332948685,0.6547122597694397
80,left_wrist,240.7188892364502,504.2374186515808,0.9925979971885681
80,right_wrist,146.71663284301758,449.66188633441925,0.9609266519546509
80,left_hip,242.0991611480713,488.08849012851715,0.9999462962150574
80,right_hip,195.7732629776001,480.6435099840164,0.9999268651008606
80,left_knee,234.4768524169922,623.9372352361679,0.9846978783607483
80,right_knee,191.39026165008545,608.9469972848892,0.8847931027412415
80,left_ankle,258.5726737976074,750.522207736969,0.9909118413925171
80,right_ankle,182.6575469970703,711.3748264312744,0.9489536285400391
81,head,174.91981029510498,211.1596364378929,0.9998167157173157
81,left_shoulder,265.26360511779785,268.805701315403,0.9999799728393555
81,right_shoulder,197.97173023223877,265.5389910340309,0.9999139308929443
81,left_elbow,275.2888011932373,403.27575582265854,0.9946306347846985
81,right_elbow,179.3831491470337,368.6677203178406,0.6129677295684814
81,left_wrist,240.7741355895996,506.60758554935455,0.9927963614463806
81,right_wrist,151.12525463104248,449.2681565284729,0.9520137906074524
81,left_hip,243.18952560424805,488.42470026016235,0.9999449253082275
81,right_hip,197.12923049926758,480.7886326313019,0.9999237656593323
81,left_knee,236.98180675506592,624.1705207824707,0.9840324521064758
81,right_knee,192.44429111480713,609.0917127132416,0.8781498074531555
81,left_ankle,258.9895820617676,750.6172424554825,0.9908578991889954
81,right_ankle,183.93593788146973,711.6224155426025,0.9473333358764648
82,head,175.4840898513794,211.93724644184113,0.9997844696044922
82,left_shoulder,265.26391983032227,270.92687928676605,0.9999791979789734
82,right_shoulder,201.5765619277954,265.61809331178665,0.9999016523361206
82,left_elbow,273.3428478240967,403.90979570150375,0.994685709476471
82,right_elbow,183.4865140914917,370.5424799323082,0.5686984658241272
82,left_wrist,240.5342960357666,508.3167852163315,0.9928696751594543
82,right_wrist,154.41493034362793,449.2838853597641,0.9377368688583374
82,left_hip,243.2142448425293,491.91232681274414,0.9999428391456604
82,right_hip,198.52792739868164,482.90250611305237,0.9999194145202637
82,left_knee,239.17686939239502,624.6787300109863,0.9826728105545044
82,right_knee,194.5189905166626,609.3427631855011,0.8667508363723755
82,left_ankle,258.9725875854492,750.9102364778519,0.9906184077262878
82,right_ankle,185.4951524734497,711.9412679672241,0.9437366724014282
83,head,176.1230707168579,212.6631523668766,0.9997733235359192
83,left_shoulder,265.0996398925781,271.2167428135872,0.9999785423278809
83,right_shoulder,203.59125137329102,265.6197730898857,0.9998916983604431
83,left_elbow,270.1511764526367,403.9058762192726,0.9946773648262024
83,right_elbow,187.50463485717773,371.2311635017395,0.5280158519744873
83,left_wrist,240.32361030578613,509.84568870067596,0.9928377866744995
83,right_wrist,158.0160427093506,449.29767990112305,0.9233418107032776
83,left_hip,244.9551773071289,492.0037474632263,0.9999415874481201
83,right_hip,201.27963066101074,482.856134057045,0.9999169111251831
83,left_knee,240.02803802490234,624.5628762245178,0.981846809387207
83,right_knee,196.6483211517334,608.8700329065323,0.857414722442627
83,left_ankle,258.95195960998535,751.4472055435181,0.9905264377593994
83,right_ankle,188.0809450149536,712.2162425518036,0.9410568475723267
84,head,176.7015266418457,213.15704530477524,0.9997600317001343
84,left_shoulder,261.40377044677734,271.827062189579,0.9999775886535645
84,right_shoulder,206.7531394958496,265.61646443605423,0.9998798966407776
84,left_elbow,265.8276557922363,404.4810984134674,0.9944099187850952
84,right_elbow,193.958158493042,371.16748464107513,0.4861304461956024
84,left_wrist,239.500994682312,510.3416304588318,0.9923127293586731
84,right_wrist,161.96956157684326,448.7932883501053,0.9028633832931519
84,left_hip,245.97232818603516,491.7749413251877,0.9999396800994873
84,right_hip,204.3375062942505,482.58070135116577,0.9999131560325623
84,left_knee,241.32954597473145,622.9682577848434,0.9804471135139465
84,right_knee,198.52842807769775,606.4520686864853,0.8445819616317749
84,left_ankle,258.92821311950684,751.8970297574997,0.9903875589370728
84,right_ankle,193.24111461639404,712.3339797258377,0.9375909566879272
85,head,176.85217380523682,213.1695800125599,0.9997245073318481
85,left_shoulder,261.22180938720703,272.2515370249748,0.9999764561653137
85,right_shoulder,207.89764881134033,265.6935815215111,0.9998689889907837
85,left_elbow,265.8172416687012,405.0333890914917,0.9941880106925964
85,right_elbow,194.41622257232666,371.88189935684204,0.4491502642631531
85,left_wrist,239.2186689376831,510.5314962863922,0.9918821454048157
85,right_wrist,163.74755859375,449.3221130371094,0.8851438760757446
85,left_hip,246.91563606262207,490.33740758895874,0.9999388456344604
85,right_hip,205.44416427612305,481.7301228046417,0.9999109506607056
85,left_knee,242.2397518157959,622.7744724750519,0.9778532385826111
85,right_knee,200.3140354156494,606.1092412471771,0.8261663317680359
85,left_ankle,259.42151069641113,752.1653870344162,0.9898621439933777
85,right_ankle,197.70339488983154,712.5422722101212,0.9304066300392151
86,head,177.03889846801758,213.2437193095684,0.9997205138206482
86,left_shoulder,258.8053894042969,272.08709692955017,0.9999763369560242
86,right_shoulder,214.0506935119629,264.92101085186005,0.9998615384101868
86,left_elbow,263.80019187927246,405.2914640903473,0.9939635992050171
86,right_elbow,197.78001308441162,371.81631165742874,0.41314488649368286
86,left_wrist,238.7299633026123,511.47751677036285,0.9913819432258606
86,right_wrist,168.1790256500244,449.3284249305725,0.8601016998291016
86,left_hip,247.5072956085205,488.9973518848419,0.9999373555183411
86,right_hip,207.97508239746094,481.1348705291748,0.9999076724052429
86,left_knee,244.23574447631836,622.5691323280334,0.975631833076477
86,right_knee,202.1196699142456,605.8215410709381,0.8083674311637878
86,left_ankle,259.4122123718262,752.960431098938,0.9895341396331787
86,right_ankle,202.96666145324707,712.6120593547821,0.9229854345321655
87,head,177.04373359680176,213.33795231580734,0.9997000098228455
87,left_shoulder,258.2196521759033,272.1235430240631,0.999975860118866
87,right_shoulder,215.89988708496094,264.9301478266716,0.9998537302017212
87,left_elbow,263.8308048248291,405.6074150800705,0.9938095211982727
87,right_elbow,200.63333988189697,371.7813417315483,0.3815218210220337
87,left_wrist,238.61666679382324,512.1320703029633,0.9910656809806824
87,right_wrist,170.640549659729,448.9191190004349,0.8407236337661743
87,left_hip,248.3144760131836,489.97483003139496,0.9999372363090515
87,right_hip,210.13926029205322,481.84785997867584,0.9999070763587952
87,left_knee,246.31685256958008,622.9620985984802,0.9740466475486755
87,right_knee,205.99011898040771,606.0121704339981,0.798478901386261
87,left_ankle,259.69908714294434,752.9474509954453,0.9893537759780884
87,right_ankle,208.82575035095215,712.7811061143875,0.9180837273597717
88,head,177.0310878753662,213.43198171257973,0.9996399879455566
88,left_shoulder,258.37117195129395,270.6435058116913,0.9999749064445496
88,right_shoulder,218.23283672332764,264.28300058841705,0.9998376965522766
88,left_elbow,264.157075881958,405.57252150774,0.9936091899871826
88,right_elbow,205.13381481170654,371.6231880784035,0.35024335980415344
88,left_wrist,237.78735637664795,511.7875121831894,0.9906710982322693
88,right_wrist,174.82153415679932,448.5042647123337,0.810019314289093
88,left_hip,248.5774326324463,489.93151211738586,0.9999357461929321
88,right_hip,210.81433296203613,481.732057094574,0.9999033212661743
88,left_knee,246.38754844665527,623.0239958763123,0.9705119729042053
88,right_knee,208.8766622543335,605.9386674165726,0.7736182808876038
88,left_ankle,259.73307609558105,752.9362015724182,0.9882957339286804
88,right_ankle,211.988525390625,712.9103981256485,0.9021422863006592
89,head,177.0348358154297,213.77365112304688,0.99958735704422
89,left_shoulder,258.07597160339355,271.1039686203003,0.9999741911888123
89,right_shoulder,220.77365398406982,263.4873456954956,0.9998217225074768
89,left_elbow,263.50110054016113,406.07113564014435,0.9934641718864441
89,right_elbow,210.3166151046753,371.04178124666214,0.3211490511894226
89,left_wrist,236.8216037750244,511.6365866661072,0.9904466867446899
89,right_wrist,179.80527877807617,448.084269285202,0.7770756483078003
89,left_hip,248.9285945892334,489.9013270139694,0.9999337792396545
89,right_hip,213.41734886169434,481.6620663404465,0.9998982548713684
89,left_knee,246.40663146972656,622.9607751369476,0.9650787711143494
89,right_knee,212.64319896697998,605.4144748449326,0.7446340322494507
89,left_ankle,259.7273254394531,752.8389780521393,0.9867125749588013
89,right_ankle,217.2615909576416,713.1658771038055,0.8830384016036987
90,head,177.0313596725464,213.91788297891617,0.999535322189331
90,left_shoulder,258.2940673828125,272.0282028913498,0.999973714351654
90,right_shoulder,222.84532070159912,263.4754854440689,0.999803900718689
90,left_elbow,263.6871528625488,406.72635090351105,0.9934322834014893
90,right_elbow,217.69246101379395,371.1118229031563,0.2933618426322937
90,left_wrist,236.8904685974121,511.425443649292,0.9903438091278076
90,right_wrist,183.93606662750244,446.71855878829956,0.7389906644821167
90,left_hip,249.50886726379395,490.152224779129,0.9999337792396545
90,right_hip,214.93510723114014,481.8739219903946,0.9998958706855774
90,left_knee,247.2371006011963,622.8829454183578,0.9611167311668396
90,right_knee,214.75074291229248,605.3272790908813,0.7153461575508118
